
------ 3631424765 ::  ------

3409434765::EN::Sandbox_TLOU_Separation_ExtraFireDamage_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the extra damage dealt to infected when they are on fire (NOT THEIR BURN RATE).",
3409434765::CN::Sandbox_TLOU_Separation_ExtraFireDamage_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整感染者着火时受到的额外伤害 (并非它们的燃烧速度).",
3409434765::EN::Sandbox_TLOU_Separation_HideIndoors = "_______________ Hide Indoors _______________",
3409434765::CN::Sandbox_TLOU_Separation_HideIndoors = "_______________ 躲藏在室内 _______________",
3409434765::EN::Sandbox_TLOU_Separation_HideIndoors_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the infected behavior of hiding indoors during the day and roaming outside during the night.",
3409434765::CN::Sandbox_TLOU_Separation_HideIndoors_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整感染者在白天躲在室内而在夜间外出游荡的行为.",
3409434765::EN::Sandbox_TLOU_Separation_Runners = "_______________ Runners _______________",
3409434765::CN::Sandbox_TLOU_Separation_Runners = "_______________ 奔跑者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_Runners_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> Set the stats of Runners.",
3409434765::CN::Sandbox_TLOU_Separation_Runners_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 设置奔跑者的属性.",
3409434765::EN::Sandbox_TLOU_Separation_Stalkers = "_______________ Stalkers _______________",
3409434765::CN::Sandbox_TLOU_Separation_Stalkers = "_______________ 潜行者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_Stalkers_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> Set the stats of Stalkers.",
3409434765::CN::Sandbox_TLOU_Separation_Stalkers_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 设置潜行者的属性.",
3409434765::EN::Sandbox_TLOU_Separation_StandOnInfected = "_______________ Can't stand on Infected _______________",
3409434765::CN::Sandbox_TLOU_Separation_StandOnInfected = "_______________ 无法踩住感染者 _______________",
3409434765::EN::Sandbox_TLOU_Separation_StandOnInfected_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> These options allow you to tweak the reaction of the infected to being stepped on.",
3409434765::CN::Sandbox_TLOU_Separation_StandOnInfected_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 这些选项允许您调整感染者被踩踏时的反应.",
3409434765::EN::Sandbox_TLOU_Separation_TankyInfected = "_______________ Armored Clickers and Bloaters _______________",
3409434765::CN::Sandbox_TLOU_Separation_TankyInfected = "_______________ 有护甲的循声者与巨无霸 _______________",
3409434765::EN::Sandbox_TLOU_Separation_TankyInfected_tooltip = "<RED> <CENTRE> [THIS OPTION DOES NOT DO ANYTHING] <BR> <LEFT> <RGB:1,1,1> Clickers and Bloaters use an armor system and react accordingly to the energy of the caliber of the gun used. Heavy melee weapons will break this armor easier but normal melee weapons are incapable of breaking through. When the armor breaks, the infected takes extra damage. <BR> Each calibers have a minimum energy and a maxium energy. A caliber needs to have a higher minimum energy value than the required energy to break an infected armor. If only the maximum value is above the needed energy, a coin flip determines if the shot will damage the armor. Based on how high the energy of the caliber is, it will break through the armor better. <BR> Example data of vanilla calibers: <LINE> <IMAGECENTRE:media/ui/CaliberDataExample.png,270,212> <LINE>",
3409434765::CN::Sandbox_TLOU_Separation_TankyInfected_tooltip = "<RED> <CENTRE> [此选项没有任何作用] <BR> <LEFT> <RGB:1,1,1> 循声者和巨无霸使用护甲系统, 并根据所用枪械口径的能量做出相应的反应. 重型近战武器更容易破坏这种护甲, 但普通近战武器无法破坏. 当护甲破碎时, 感染者会受到额外伤害. <BR> 每种口径都有最小能量和最大能量. 口径的最小能量值需要高于所需能量才能破坏感染者护甲. 如果只有最大值高于所需能量, 则由概率决定射击是否会损坏护甲. 根据口径能量的高低, 它的穿甲效果也会不同. <BR> 原版口径数据示例: <LINE> <IMAGECENTRE:media/ui/CaliberDataExample.png,270,212> <LINE>",
3409434765::EN::Sandbox_TLOU_StalkerBurnRate = "Stalker burn multiplier",
3409434765::CN::Sandbox_TLOU_StalkerBurnRate = "潜行者燃烧倍率",
3409434765::EN::Sandbox_TLOU_StalkerBurnRate_tooltip = "Dictates how fast a Stalker will burn and die from fire.",
3409434765::CN::Sandbox_TLOU_StalkerBurnRate_tooltip = "决定潜行者在火焰中燃烧和死亡的速度.",
3409434765::EN::Sandbox_TLOU_StalkerHP = "Stalker health multiplier",
3409434765::CN::Sandbox_TLOU_StalkerHP = "潜行者生命值倍率",
3409434765::EN::Sandbox_TLOU_StalkerHP_tooltip = "0 means default vanilla zombie health (depends on Stalker toughness).",
3409434765::CN::Sandbox_TLOU_StalkerHP_tooltip = "0表示默认原版僵尸生命值 (取决于潜行者韧性).",
3409434765::EN::Sandbox_TLOU_StalkerHearing = "Stalker Hearing",
3409434765::CN::Sandbox_TLOU_StalkerHearing = "潜行者听力",
3409434765::EN::Sandbox_TLOU_StalkerSpawn = "Spawn Stalkers",
3409434765::CN::Sandbox_TLOU_StalkerSpawn = "生成潜行者",
3409434765::EN::Sandbox_TLOU_StalkerSpawnWeight = "Stalkers spawn weight",
3409434765::CN::Sandbox_TLOU_StalkerSpawnWeight = "潜行者生成权重",
3409434765::EN::Sandbox_TLOU_StalkerSpawn_tooltip = "Stalkers evolve from Runners with the Cordycep fully taking over the host's body. They are quicker and stronger than simple Runners, often ambushing you by hiding inside buildings. <BR> The human inside likely lost the battle against the fungi, and its cries of struggle are slowly being replaced by a distinctive clicking noise. <BR> <IMAGECENTRE:media/ui/stalker.png,200,350> <LINE>",
3409434765::CN::Sandbox_TLOU_StalkerSpawn_tooltip = "潜行者是由奔跑者进化而来, 虫草菌完全接管了宿主的身体. 他们比简单的奔跑者更快更强, 经常会躲藏在建筑物内伏击你. <BR>宿主可能已经与真菌的战斗中失败, 它的挣扎声慢慢被一种独特的咯咯声所取代. <BR> <IMAGECENTRE:media/ui/stalker.png,200,350> <LINE>",
3409434765::EN::Sandbox_TLOU_StalkerSpeed = "Stalker Speed",
3409434765::CN::Sandbox_TLOU_StalkerSpeed = "潜行者速度",
3409434765::EN::Sandbox_TLOU_StalkerVision = "Stalker Sight",
3409434765::CN::Sandbox_TLOU_StalkerVision = "潜行者视力",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Bloater = "Can't stand on Bloaters [seconds]",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Bloater = "无法踩住巨无霸 [秒]",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Bloater_tooltip = "Players and infected will be staggered if they are standing on Bloaters. Bloater can stagger anyone.<BR> Deactivate by setting to 0, the value is in seconds and defines how long you can stand on the infected.",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Bloater_tooltip = "如果站在巨无霸身上, 玩家和感染者会踉跄. 巨无霸可以让任何人踉跄.<BR> 设置为 0 以禁用, 该数值单位为秒, 定义了你可以踩在感染者身上的时长.",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Clicker = "Can't stand on Clickers [seconds]",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Clicker = "无法踩住循声者 [秒]",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Clicker_tooltip = "Players and infected will be staggered if they are standing on Clickers. Clickers can stagger Runners, Stalkers and Clickers.<BR> Deactivate by setting to 0, the value is in seconds and defines how long you can stand on the infected.",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Clicker_tooltip = "如果站在循声者身上, 玩家和感染者会踉跄. 循声者可以让奔跑者, 潜行者和循声者踉跄.<BR> 设置为 0 以禁用, 该数值单位为秒, 定义了你可以踩在感染者身上的时长.",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Runner = "Can't stand on Runners [seconds]",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Runner = "无法踩住奔跑者 [秒]",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Runner_tooltip = "Players and infected will be staggered if they are standing on Runners. Runners can only stagger other Runners. <BR> Deactivate by setting to 0, the value is in seconds and defines how long you can stand on the infected.",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Runner_tooltip = "如果站在奔跑者身上, 玩家和感染者会踉跄. 奔跑者只能让其他奔跑者踉跄.<BR> 设置为 0 以禁用, 该数值单位为秒, 定义了你可以踩在感染者身上的时长.",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Stagger = "Attacking makes infected stop resisting",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Stagger = "攻击使感染者停止反抗",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Stagger_tooltip = "Attacking an infected makes it not stagger you if you are on top of them. It resets their internal timer to 0.",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Stagger_tooltip = "攻击感染者会使其在你踩在它们身上时不会让你踉跄. 这会将它们的内部计时器重置为 0.",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Stalker = "Can't stand on Stalkers [seconds]",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Stalker = "无法踩住潜行者 [秒]",
3409434765::EN::Sandbox_TLOU_StandOnInfected_Stalker_tooltip = "Players and infected will be staggered if they are standing on Stalkers. Stalkers can stagger Runners and Stalkers.<BR> Deactivate by setting to 0, the value is in seconds and defines how long you can stand on the infected.",
3409434765::CN::Sandbox_TLOU_StandOnInfected_Stalker_tooltip = "如果站在潜行者身上, 玩家和感染者会踉跄. 潜行者可以让奔跑者和潜行者踉跄.<BR> 设置为 0 以禁用, 该数值单位为秒, 定义了你可以踩在感染者身上的时长.",
3409434765::EN::Sandbox_TLOU_StrongBloater = "Strong Bloaters",
3409434765::CN::Sandbox_TLOU_StrongBloater = "巨无霸可以破坏建筑",
3409434765::EN::Sandbox_TLOU_StrongBloater_tooltip = "Bloaters are so bulky that they can destroy structures very quickly. (only affects barricades, doors, windows or player built structures)",
3409434765::CN::Sandbox_TLOU_StrongBloater_tooltip = "巨无霸体型庞大, 能够非常迅速地破坏建筑. (仅影响路障、门、窗户或玩家建造的建筑)",
3409434765::EN::Sandbox_TLOU_VaultingRunner = "Vaulting Runners",
3409434765::CN::Sandbox_TLOU_VaultingRunner = "奔跑者翻越",
3409434765::EN::Sandbox_TLOU_VaultingRunner_tooltip = "Runners will be able to vault fences, making them more dangerous and less vulnerable to fence abuses. Lore accurate infected are also able to vault.",
3409434765::CN::Sandbox_TLOU_VaultingRunner_tooltip = "奔跑者将能够翻越栅栏, 这使它们更危险, 且不易被卡栅栏战术针对. 符合原著设定的感染者也能够翻越.",
3409434765::EN::Sandbox_TLOU_VaultingStalker = "Vaulting Stalkers",
3409434765::CN::Sandbox_TLOU_VaultingStalker = "潜行者翻越",
3409434765::EN::Sandbox_TLOU_VaultingStalker_tooltip = "Stalkers will be able to vault fences, making them more dangerous and less vulnerable to fence abuses. Lore accurate infected are also able to vault.",
3409434765::CN::Sandbox_TLOU_VaultingStalker_tooltip = "潜行者将能够翻越栅栏, 这使它们更危险, 且不易被卡栅栏战术针对. 符合原著设定的感染者也能够翻越.",
3409434765::EN::Sandbox_TLOU_WanderAtNight = "Wander at night",
3409434765::CN::Sandbox_TLOU_WanderAtNight = "夜晚徘徊",
3409434765::EN::Sandbox_TLOU_WanderAtNight_tooltip = "In the same way that they hide from the sun, infected other than Runners will come roam out when night falls. This doesn't do anything if Hide Indoors is not activated.",
3409434765::CN::Sandbox_TLOU_WanderAtNight_tooltip = "与他们躲避阳光的方式相同, 除了奔跑者之外的感染者在夜幕降临时会出来漫游. 如果未激活 "室内躲藏", 则此功能无效.",
3409434765::EN::Sandbox_TLOU_infected = "The Last of Us Infected",
3409434765::CN::Sandbox_TLOU_infected = "最后生还者感染者",
3409434765::EN::Sandbox_TLOU_infected_customBehavior = "The Last of Us Infected [Custom behavior]",
3409434765::CN::Sandbox_TLOU_infected_customBehavior = "最后生还者感染者 [自定义行为]",
3409434765::EN::Sandbox_TLOU_infected_other = "The Last of Us Infected [Other]",
3409434765::CN::Sandbox_TLOU_infected_other = "最后生还者感染者 [其他]",
3409434765::EN::Sandbox_TLOU_infected_stats = "The Last of Us Infected [Infected Stats]",
3409434765::CN::Sandbox_TLOU_infected_stats = "最后生还者感染者 [感染者属性]",
3409434765::EN::Sandbox_TLOU_DamageLimiterBloater = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_DamageLimiterBloater = "限制对巨无霸的伤害",
3409434765::EN::Sandbox_TLOU_DamageLimiterBloater_tooltip = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_DamageLimiterBloater_tooltip = "由于巨无霸的护甲, 他们从攻击中受到的伤害有限, 改变这个值以调整巨无霸能够承受的最大伤害量. 增强的火焰对巨无霸的伤害可以超过这个值, 火焰持续伤害也不考虑这个限制. 将这个值设为0可以停用.",
3409434765::EN::Sandbox_TLOU_DamageLimiterClicker = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_DamageLimiterClicker = "限制对循声者的伤害",
3409434765::EN::Sandbox_TLOU_DamageLimiterClicker_tooltip = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_DamageLimiterClicker_tooltip = "由于循声者的护甲, 他们从攻击中受到的伤害有限, 改变这个值以调整循声者能够承受的最大伤害量. 增强的火焰对循声者的伤害可以超过这个值, 火焰持续伤害也不考虑这个限制. 将这个值设为0可以停用.",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage = "额外火焰伤害倍率",
3409434765::EN::Sandbox_TLOU_ExtraFireDamage_tooltip = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_ExtraFireDamage_tooltip = "定义对易燃感染者造成伤害的倍率. 易燃感染者的基础伤害上限为3, 点燃时乘以这个倍率. <BR>默认情况下, 使用默认的生命值设置, 杀死巨无霸需要大约20发霰弹枪子弹. 火焰可以将这个数字减少到大约7发.",
3409434765::EN::Sandbox_TLOU_VaultingInfected = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_VaultingInfected = "奔跑者和潜行者跨栏",
3409434765::EN::Sandbox_TLOU_VaultingInfected_tooltip = "======Original Text Missing====",
3409434765::CN::Sandbox_TLOU_VaultingInfected_tooltip = "奔跑者和潜行者将能够跨越围栏, 这使他们更加危险, 减少了他们对围栏滥用的脆弱性. 根据游戏背景设定, 感染者实际上也能够翻越障碍.",


------ 3671575665 :: Weapon Experience B42 MP ------

		3671575665::EN::IGUI_WE_Cat_Absolute = "ABSOLUTE",
		3671575665::CN::IGUI_WE_Cat_Absolute = "",
		3671575665::EN::IGUI_WE_Cat_Advanced = "ADVANCED",
		3671575665::CN::IGUI_WE_Cat_Advanced = "",
		3671575665::EN::IGUI_WE_Cat_Base = "BASE",
		3671575665::CN::IGUI_WE_Cat_Base = "",
		3671575665::EN::IGUI_WE_Cat_Cosmic = "COSMIC",
		3671575665::CN::IGUI_WE_Cat_Cosmic = "",
		3671575665::EN::IGUI_WE_Cat_Divine = "DIVINE",
		3671575665::CN::IGUI_WE_Cat_Divine = "",
		3671575665::EN::IGUI_WE_Cat_Legendary = "LEGENDARY",
		3671575665::CN::IGUI_WE_Cat_Legendary = "",
		3671575665::EN::IGUI_WE_ColorWin_Apply = "Apply",
		3671575665::CN::IGUI_WE_ColorWin_Apply = "",
		3671575665::EN::IGUI_WE_ColorWin_Locked = "Locked",
		3671575665::CN::IGUI_WE_ColorWin_Locked = "",
		3671575665::EN::IGUI_WE_ColorWin_Outline = "Outline:",
		3671575665::CN::IGUI_WE_ColorWin_Outline = "",
		3671575665::EN::IGUI_WE_ColorWin_Preset = "Colour Preset:",
		3671575665::CN::IGUI_WE_ColorWin_Preset = "",
		3671575665::EN::IGUI_WE_ColorWin_Preset1 = "Preset 1",
		3671575665::CN::IGUI_WE_ColorWin_Preset1 = "",
		3671575665::EN::IGUI_WE_ColorWin_Preset2 = "Preset 2",
		3671575665::CN::IGUI_WE_ColorWin_Preset2 = "",
		3671575665::EN::IGUI_WE_ColorWin_Save = "Save Preset",
		3671575665::CN::IGUI_WE_ColorWin_Save = "",
		3671575665::EN::IGUI_WE_ColorWin_Title = "Rarity Colours",
		3671575665::CN::IGUI_WE_ColorWin_Title = "",
		3671575665::EN::IGUI_WE_Condition = "Condition: %1/%2",
		3671575665::CN::IGUI_WE_Condition = "",
		3671575665::EN::IGUI_WE_DefaultRarity = "Common",
		3671575665::CN::IGUI_WE_DefaultRarity = "",
		3671575665::EN::IGUI_WE_DefaultWeaponName = "WEAPON",
		3671575665::CN::IGUI_WE_DefaultWeaponName = "",
		3671575665::EN::IGUI_WE_NotAvailable = "n/a",
		3671575665::CN::IGUI_WE_NotAvailable = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Aiming = "[WE] Bonus: Aiming Time %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Aiming = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Condition = "[WE] Bonus: Condition +%1 max",
		3671575665::CN::IGUI_WE_Notify_Bonus_Condition = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Damage = "[WE] Bonus: Damage %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Damage = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_HeadCondition = "[WE] Bonus: Head +%1 max condition",
		3671575665::CN::IGUI_WE_Notify_Bonus_HeadCondition = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Range = "[WE] Bonus: Max Range %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Range = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Recoil = "[WE] Bonus: Recoil Delay %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Recoil = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Reload = "[WE] Bonus: Reload Time %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Reload = "",
		3671575665::EN::IGUI_WE_Notify_Bonus_Weight = "[WE] Bonus: Weight %1",
		3671575665::CN::IGUI_WE_Notify_Bonus_Weight = "",
		3671575665::EN::IGUI_WE_Notify_LevelUp = "[WE] Weapon level: %1",
		3671575665::CN::IGUI_WE_Notify_LevelUp = "",
		3671575665::EN::IGUI_WE_Opt_DeathRetain = "Weapon XP kept on owner death",
		3671575665::CN::IGUI_WE_Opt_DeathRetain = "",
		3671575665::EN::IGUI_WE_Opt_Disabled = "Disabled",
		3671575665::CN::IGUI_WE_Opt_Disabled = "",
		3671575665::EN::IGUI_WE_Opt_Enabled = "Enabled",
		3671575665::CN::IGUI_WE_Opt_Enabled = "",
		3671575665::EN::IGUI_WE_Opt_HudScale = "HUD scale",
		3671575665::CN::IGUI_WE_Opt_HudScale = "",
		3671575665::EN::IGUI_WE_Opt_InventoryNameColor = "Color weapon names in inventory",
		3671575665::CN::IGUI_WE_Opt_InventoryNameColor = "",
		3671575665::EN::IGUI_WE_Opt_ModTitle = "Weapon Experience TypeXP SP",
		3671575665::CN::IGUI_WE_Opt_ModTitle = "",
		3671575665::EN::IGUI_WE_Opt_RarityColor = "Rarity: %1 (Lv %2+)",
		3671575665::CN::IGUI_WE_Opt_RarityColor = "",
		3671575665::EN::IGUI_WE_Opt_RepairHeadOnRarity = "Repair HEAD on rarity up",
		3671575665::CN::IGUI_WE_Opt_RepairHeadOnRarity = "",
		3671575665::EN::IGUI_WE_Opt_RepairOnRarity = "Repair weapon on rarity up",
		3671575665::CN::IGUI_WE_Opt_RepairOnRarity = "",
		3671575665::EN::IGUI_WE_Opt_ResetHeadRepairsOnRarity = "Reset HEAD repairs on rarity up",
		3671575665::CN::IGUI_WE_Opt_ResetHeadRepairsOnRarity = "",
		3671575665::EN::IGUI_WE_Opt_ResetRepairsOnRarity = "Reset repair count on rarity up",
		3671575665::CN::IGUI_WE_Opt_ResetRepairsOnRarity = "",
		3671575665::EN::IGUI_WE_Opt_ResetSettings = "Reset WE settings",
		3671575665::CN::IGUI_WE_Opt_ResetSettings = "",
		3671575665::EN::IGUI_WE_Opt_ResetSettingsRestart = "Reset WE settings (requires world/game restart)",
		3671575665::CN::IGUI_WE_Opt_ResetSettingsRestart = "",
		3671575665::EN::IGUI_WE_Opt_Reset_NoAction = "No action",
		3671575665::CN::IGUI_WE_Opt_Reset_NoAction = "",
		3671575665::EN::IGUI_WE_Opt_Reset_Now = "Reset now",
		3671575665::CN::IGUI_WE_Opt_Reset_Now = "",
		3671575665::EN::IGUI_WE_Opt_Reset_Now_Restart = "Reset now (restart world/game)",
		3671575665::CN::IGUI_WE_Opt_Reset_Now_Restart = "",
		3671575665::EN::IGUI_WE_Opt_ShowCondition = "Show weapon condition",
		3671575665::CN::IGUI_WE_Opt_ShowCondition = "",
		3671575665::EN::IGUI_WE_Opt_TooltipDetailsKey = "Details key for tooltip",
		3671575665::CN::IGUI_WE_Opt_TooltipDetailsKey = "",
		3671575665::EN::IGUI_WE_Opt_WeaponHud = "Show weapon level HUD",
		3671575665::CN::IGUI_WE_Opt_WeaponHud = "",
		3671575665::EN::IGUI_WE_Opt_XPGainPerLevel = "XP gain bonus (% per weapon level)",
		3671575665::CN::IGUI_WE_Opt_XPGainPerLevel = "",
		3671575665::EN::IGUI_WE_Opt_XPGainPerLevel_Default = "1% (Default)",
		3671575665::CN::IGUI_WE_Opt_XPGainPerLevel_Default = "",
		3671575665::EN::IGUI_WE_Opt_XPReqGrowth = "XP requirement growth (% per level)",
		3671575665::CN::IGUI_WE_Opt_XPReqGrowth = "",
		3671575665::EN::IGUI_WE_Opt_XPReqGrowth_Default = "7% (Default)",
		3671575665::CN::IGUI_WE_Opt_XPReqGrowth_Default = "",
		3671575665::EN::IGUI_WE_Rarity_Absolute = "Absolute",
		3671575665::CN::IGUI_WE_Rarity_Absolute = "",
		3671575665::EN::IGUI_WE_Rarity_Ancient = "Ancient",
		3671575665::CN::IGUI_WE_Rarity_Ancient = "",
		3671575665::EN::IGUI_WE_Rarity_Ascended = "Ascended",
		3671575665::CN::IGUI_WE_Rarity_Ascended = "",
		3671575665::EN::IGUI_WE_Rarity_Astral = "Astral",
		3671575665::CN::IGUI_WE_Rarity_Astral = "",
		3671575665::EN::IGUI_WE_Rarity_Celestial = "Celestial",
		3671575665::CN::IGUI_WE_Rarity_Celestial = "",
		3671575665::EN::IGUI_WE_Rarity_Common = "Common",
		3671575665::CN::IGUI_WE_Rarity_Common = "",
		3671575665::EN::IGUI_WE_Rarity_Cosmic = "Cosmic",
		3671575665::CN::IGUI_WE_Rarity_Cosmic = "",
		3671575665::EN::IGUI_WE_Rarity_Divine = "Divine",
		3671575665::CN::IGUI_WE_Rarity_Divine = "",
		3671575665::EN::IGUI_WE_Rarity_Elite = "Elite",
		3671575665::CN::IGUI_WE_Rarity_Elite = "",
		3671575665::EN::IGUI_WE_Rarity_Enhanced = "Enhanced",
		3671575665::CN::IGUI_WE_Rarity_Enhanced = "",
		3671575665::EN::IGUI_WE_Rarity_Epic = "Epic",
		3671575665::CN::IGUI_WE_Rarity_Epic = "",
		3671575665::EN::IGUI_WE_Rarity_Eternal = "Eternal",
		3671575665::CN::IGUI_WE_Rarity_Eternal = "",
		3671575665::EN::IGUI_WE_Rarity_ExceedinglyRare = "Exceedingly Rare",
		3671575665::CN::IGUI_WE_Rarity_ExceedinglyRare = "",
		3671575665::EN::IGUI_WE_Rarity_Genesis = "Genesis",
		3671575665::CN::IGUI_WE_Rarity_Genesis = "",
		3671575665::EN::IGUI_WE_Rarity_Heroic = "Heroic",
		3671575665::CN::IGUI_WE_Rarity_Heroic = "",
		3671575665::EN::IGUI_WE_Rarity_Immortal = "Immortal",
		3671575665::CN::IGUI_WE_Rarity_Immortal = "",
		3671575665::EN::IGUI_WE_Rarity_Infinity = "Infinity",
		3671575665::CN::IGUI_WE_Rarity_Infinity = "",
		3671575665::EN::IGUI_WE_Rarity_Legendary = "Legendary",
		3671575665::CN::IGUI_WE_Rarity_Legendary = "",
		3671575665::EN::IGUI_WE_Rarity_Mythical = "Mythical",
		3671575665::CN::IGUI_WE_Rarity_Mythical = "",
		3671575665::EN::IGUI_WE_Rarity_Omniversal = "Omniversal",
		3671575665::CN::IGUI_WE_Rarity_Omniversal = "",
		3671575665::EN::IGUI_WE_Rarity_Paradox = "Paradox",
		3671575665::CN::IGUI_WE_Rarity_Paradox = "",
		3671575665::EN::IGUI_WE_Rarity_Primal = "Primal",
		3671575665::CN::IGUI_WE_Rarity_Primal = "",
		3671575665::EN::IGUI_WE_Rarity_Rare = "Rare",
		3671575665::CN::IGUI_WE_Rarity_Rare = "",
		3671575665::EN::IGUI_WE_Rarity_Relic = "Relic",
		3671575665::CN::IGUI_WE_Rarity_Relic = "",
		3671575665::EN::IGUI_WE_Rarity_Sacred = "Sacred",
		3671575665::CN::IGUI_WE_Rarity_Sacred = "",
		3671575665::EN::IGUI_WE_Rarity_Singularity = "Singularity",
		3671575665::CN::IGUI_WE_Rarity_Singularity = "",
		3671575665::EN::IGUI_WE_Rarity_Standard = "Standard",
		3671575665::CN::IGUI_WE_Rarity_Standard = "",
		3671575665::EN::IGUI_WE_Rarity_Superior = "Superior",
		3671575665::CN::IGUI_WE_Rarity_Superior = "",
		3671575665::EN::IGUI_WE_Rarity_Transcendent = "Transcendent",
		3671575665::CN::IGUI_WE_Rarity_Transcendent = "",
		3671575665::EN::IGUI_WE_Rarity_Uncommon = "Uncommon",
		3671575665::CN::IGUI_WE_Rarity_Uncommon = "",
		3671575665::EN::IGUI_WE_Rarity_Veteran = "Veteran",
		3671575665::CN::IGUI_WE_Rarity_Veteran = "",
		3671575665::EN::IGUI_WE_Settings_Close = "Close",
		3671575665::CN::IGUI_WE_Settings_Close = "",
		3671575665::EN::IGUI_WE_Settings_Colors = "Rarity Colors...",
		3671575665::CN::IGUI_WE_Settings_Colors = "",
		3671575665::EN::IGUI_WE_Settings_Reset = "Reset",
		3671575665::CN::IGUI_WE_Settings_Reset = "",
		3671575665::EN::IGUI_WE_Settings_Size = "Size:",
		3671575665::CN::IGUI_WE_Settings_Size = "",
		3671575665::EN::IGUI_WE_Settings_Title = "Panel settings",
		3671575665::CN::IGUI_WE_Settings_Title = "",
		3671575665::EN::IGUI_WE_Subtitle = "Weapon Level:",
		3671575665::CN::IGUI_WE_Subtitle = "",
		3671575665::EN::IGUI_WE_Tooltip_AimingTime = "Aim time: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_AimingTime = "",
		3671575665::EN::IGUI_WE_Tooltip_AltMode = "ALT mode: numeric item stats",
		3671575665::CN::IGUI_WE_Tooltip_AltMode = "",
		3671575665::EN::IGUI_WE_Tooltip_Condition = "Condition: %1/%2",
		3671575665::CN::IGUI_WE_Tooltip_Condition = "",
		3671575665::EN::IGUI_WE_Tooltip_ConditionMax = "ConditionMax: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_ConditionMax = "",
		3671575665::EN::IGUI_WE_Tooltip_HeadCondition = "Head Condition: %1/%2",
		3671575665::CN::IGUI_WE_Tooltip_HeadCondition = "",
		3671575665::EN::IGUI_WE_Tooltip_HeadConditionMax = "Head Condition Max: %1 (base %2, %3)",
		3671575665::CN::IGUI_WE_Tooltip_HeadConditionMax = "",
