
------ 2959472220 ::  ------

3406694220::EN::ItemName_DFMFoodmod.RawGranolaBar = "Raw Granola Bar",
3406694220::CN::ItemName_DFMFoodmod.RawGranolaBar = "格兰诺拉麦片棒 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawHamburgerBun = "Raw Hamburger Bun",
3406694220::CN::ItemName_DFMFoodmod.RawHamburgerBun = "汉堡面包 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawHotdogBun = "Raw Hot dog Bun",
3406694220::CN::ItemName_DFMFoodmod.RawHotdogBun = "热狗面包 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawMarinara = "Raw Marinara",
3406694220::CN::ItemName_DFMFoodmod.RawMarinara = "意大利番茄酱 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawPasta = "Raw Pasta",
3406694220::CN::ItemName_DFMFoodmod.RawPasta = "意面 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawPotatoPancakes = "Raw Potato Pancakes",
3406694220::CN::ItemName_DFMFoodmod.RawPotatoPancakes = "马铃薯饼 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawTacoShell = "Raw Taco Shell",
3406694220::CN::ItemName_DFMFoodmod.RawTacoShell = "塔克饼皮 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawTomatoPaste = "Raw Tomato Paste",
3406694220::CN::ItemName_DFMFoodmod.RawTomatoPaste = "番茄酱 (生)",
3406694220::EN::ItemName_DFMFoodmod.RawTortilla = "Raw Tortilla",
3406694220::CN::ItemName_DFMFoodmod.RawTortilla = "玉米片 (生)",
3406694220::EN::ItemName_DFMFoodmod.SalamiRaw = "Raw Salami",
3406694220::CN::ItemName_DFMFoodmod.SalamiRaw = "意大利腊肠 (生)",
3406694220::EN::ItemName_DFMFoodmod.SlicedPorkSausepan = "Sliced Pork (Saucepan)",
3406694220::CN::ItemName_DFMFoodmod.SlicedPorkSausepan = "平底煮锅 (猪肉片)",
3406694220::EN::ItemName_DFMFoodmod.SlicedSugarBeets = "Sliced Sugar Beets",
3406694220::CN::ItemName_DFMFoodmod.SlicedSugarBeets = "甜菜片",
3406694220::EN::ItemName_DFMFoodmod.WildBerryWine = "Bottle of Wild Berry Wine",
3406694220::CN::ItemName_DFMFoodmod.WildBerryWine = "野生浆果酒 (整瓶)",
3406694220::EN::ItemName_DFMFoodmod.WildBerryWineOpen = "Open Wild Berry Wine",
3406694220::CN::ItemName_DFMFoodmod.WildBerryWineOpen = "野生浆果酒 (已打开)",
3406694220::EN::ItemName_DFMFoodmod.WildYeastBase = "Wild Yeast Base",
3406694220::CN::ItemName_DFMFoodmod.WildYeastBase = "野生酵母基",
3406694220::EN::Recipe_Beef_Jerky = "Beef Jerky",
3406694220::CN::Recipe_Beef_Jerky = "牛肉干",
3406694220::EN::Recipe_Cheese = "Cheese",
3406694220::CN::Recipe_Cheese = "制作奶酪",
3406694220::EN::Recipe_Dry_the_Intestine = "Dry the Intestine",
3406694220::CN::Recipe_Dry_the_Intestine = "风干猪肠",
3406694220::EN::Recipe_Dry_the_Salami = "Dry the Salami",
3406694220::CN::Recipe_Dry_the_Salami = "风干意大利腊肠",
3406694220::EN::Recipe_Fruit_Jam_Jar = "Fruit Jam Jar",
3406694220::CN::Recipe_Fruit_Jam_Jar = "制作罐装果酱",
3406694220::EN::Recipe_Grind_Mushrooms_To_Yeast_Base = "======Original Text Missing====",
3406694220::CN::Recipe_Grind_Mushrooms_To_Yeast_Base = "将蘑菇研磨成酵母基",
3406694220::EN::Recipe_Grind_Mushrooms_To_Yeast_Base_[step1] = "Grind Mushrooms To Yeast Base [step1]",
3406694220::CN::Recipe_Grind_Mushrooms_To_Yeast_Base_[step1] = "将蘑菇研磨成酵母基 [步骤一]",
3406694220::EN::Recipe_MakeCabbageRolls = "Make Cabbage Rolls",
3406694220::CN::Recipe_MakeCabbageRolls = "制作卷心菜卷",
3406694220::EN::Recipe_Make_2_Sausage = "Make 2 Sausage",
3406694220::CN::Recipe_Make_2_Sausage = "制作2根香肠",
3406694220::EN::Recipe_Make_5_Raw_Potato_Pancakes = "Make 5 Raw Potato Pancakes",
3406694220::CN::Recipe_Make_5_Raw_Potato_Pancakes = "制作5个马铃薯饼 (生)",
3406694220::EN::Recipe_Make_5_Raw_Taco_Shell = "Make 5 Raw Taco Shell",
3406694220::CN::Recipe_Make_5_Raw_Taco_Shell = "制作5个塔克饼皮 (生)",
3406694220::EN::Recipe_Make_5_Raw_Tortillas = "Make 5 Raw Tortillas",
3406694220::CN::Recipe_Make_5_Raw_Tortillas = "制作5个玉米片 (生)",
3406694220::EN::Recipe_Make_Bacon = "Make Bacon",
3406694220::CN::Recipe_Make_Bacon = "制作培根",
3406694220::EN::Recipe_Make_Baloney = "Make Baloney",
3406694220::CN::Recipe_Make_Baloney = "制作大红肠",
3406694220::EN::Recipe_Make_Berry_Wine = "======Original Text Missing====",
3406694220::CN::Recipe_Make_Berry_Wine = "制作浆果酒",
3406694220::EN::Recipe_Make_Berry_Wine_[step2] = "Make Berry Wine [step2]",
3406694220::CN::Recipe_Make_Berry_Wine_[step2] = "酿造野生浆果酒 [步骤二]",
3406694220::EN::Recipe_Make_Fruit_Jam = "Make Fruit Jam",
3406694220::CN::Recipe_Make_Fruit_Jam = "制作果酱",
3406694220::EN::Recipe_Make_Granola_Bar = "Make Granola Bar",
3406694220::CN::Recipe_Make_Granola_Bar = "制作格兰诺拉麦片棒",
3406694220::EN::Recipe_Make_Ham(Raw) = "Make Ham(Raw)",
3406694220::CN::Recipe_Make_Ham(Raw) = "制作火腿 (生)",
3406694220::EN::Recipe_Make_Hot_dog = "Make Hot dog",
3406694220::CN::Recipe_Make_Hot_dog = "制作热狗",
3406694220::EN::Recipe_Make_Ice_Cream = "Make Ice Cream",
3406694220::CN::Recipe_Make_Ice_Cream = "制作冰淇淋",
3406694220::EN::Recipe_Make_Lemon_Juice = "Make Lemon Juice",
3406694220::CN::Recipe_Make_Lemon_Juice = "制作柠檬汁",
3406694220::EN::Recipe_Make_Marinara = "Make Marinara",
3406694220::CN::Recipe_Make_Marinara = "制作意大利番茄酱",
3406694220::EN::Recipe_Make_Mashed_Berries = "======Original Text Missing====",
3406694220::CN::Recipe_Make_Mashed_Berries = "制作浆果碎",
3406694220::EN::Recipe_Make_Mashed_Berries_[step1] = "Make Mashed Berries [step1]",
3406694220::CN::Recipe_Make_Mashed_Berries_[step1] = "制作浆果碎 [步骤一]",
3406694220::EN::Recipe_Make_Mayonnaise = "Make Mayonnaise",
3406694220::CN::Recipe_Make_Mayonnaise = "制作蛋黄酱",
3406694220::EN::Recipe_Make_Meat_Stick = "Make Meat Stick",
3406694220::CN::Recipe_Make_Meat_Stick = "制作肉干条",
3406694220::EN::Recipe_Make_Pasta_Dough = "Make Pasta Dough",
3406694220::CN::Recipe_Make_Pasta_Dough = "制作意面面团",
3406694220::EN::Recipe_Make_Peanut_Butter = "Make Peanut Butter",
3406694220::CN::Recipe_Make_Peanut_Butter = "制作花生酱",
3406694220::EN::Recipe_Make_Raw_Cheese_Mixture(Lemon_Juice) = "Make Raw Cheese Mixture(Lemon Juice)",
3406694220::CN::Recipe_Make_Raw_Cheese_Mixture(Lemon_Juice) = "制作奶酪混合物 (生, 柠檬汁)",
3406694220::EN::Recipe_Make_Raw_Cheese_Mixture(Vinegar) = "Make Raw Cheese Mixture(Vinegar)",
3406694220::CN::Recipe_Make_Raw_Cheese_Mixture(Vinegar) = "制作奶酪混合物 (生, 醋)",
3406694220::EN::Recipe_Make_Raw_Hamburger_Bun = "Make Raw Hamburger Bun",
3406694220::CN::Recipe_Make_Raw_Hamburger_Bun = "制作汉堡面包 (生)",
3406694220::EN::Recipe_Make_Raw_Hot_dog_Bun = "Make Raw Hot dog Bun",
3406694220::CN::Recipe_Make_Raw_Hot_dog_Bun = "制作热狗面包 (生)",
3406694220::EN::Recipe_Make_Raw_Pasta = "Make Raw Pasta",
3406694220::CN::Recipe_Make_Raw_Pasta = "制作意面 (生)",
3406694220::EN::Recipe_Make_Salami(Raw) = "Make Salami(Raw)",
3406694220::CN::Recipe_Make_Salami(Raw) = "制作意大利腊肠 (生)",
3406694220::EN::Recipe_Make_Sugar_[step2] = "Make Sugar [step2]",
3406694220::CN::Recipe_Make_Sugar_[step2] = "制作糖 [步骤二]",
3406694220::EN::Recipe_Make_Tomato_Paste = "Make Tomato Paste",
3406694220::CN::Recipe_Make_Tomato_Paste = "制作番茄酱",
3406694220::EN::Recipe_Make_Yeast_[step2] = "Make Yeast [step2]",
3406694220::CN::Recipe_Make_Yeast_[step2] = "制作酵母 [步骤二]",
3406694220::EN::Recipe_Marinara_Jar = "Marinara Jar",
3406694220::CN::Recipe_Marinara_Jar = "制作罐装意大利番茄酱",
3406694220::EN::Recipe_Minced_Meat = "Minced Meat",
3406694220::CN::Recipe_Minced_Meat = "制作碎肉",
3406694220::EN::Recipe_Open_Bottle_Of_Wild_Berry_Wine = "Open Bottle Of Wild Berry Wine",
3406694220::CN::Recipe_Open_Bottle_Of_Wild_Berry_Wine = "打开野生浆果酒瓶",
3406694220::EN::Recipe_Open_Fruit_Jam_Jar = "Open Fruit Jam Jar",
3406694220::CN::Recipe_Open_Fruit_Jam_Jar = "打开罐装果酱",
3406694220::EN::Recipe_Open_Marinara_Jar = "Open Marinara Jar",
3406694220::CN::Recipe_Open_Marinara_Jar = "打开罐装意大利番茄酱",
3406694220::EN::Recipe_Open_Tomato_Paste_Jar = "Open Tomato Paste Jar",
3406694220::CN::Recipe_Open_Tomato_Paste_Jar = "打开罐装番茄酱",
3406694220::EN::Recipe_Open_Yeast_Jar = "Open Yeast Jar",
3406694220::CN::Recipe_Open_Yeast_Jar = "打开酵母罐",
3406694220::EN::Recipe_Pancakes_Craft = "Pancakes Craft",
3406694220::CN::Recipe_Pancakes_Craft = "制作煎饼",
3406694220::EN::Recipe_Return_the_Jar_of_Berry_Wine = "Return the Jar of Berry Wine",
3406694220::CN::Recipe_Return_the_Jar_of_Berry_Wine = "将野生浆果酒装回罐子",
3406694220::EN::Recipe_Sliced_Beef = "Sliced Beef",
3406694220::CN::Recipe_Sliced_Beef = "切牛肉",
3406694220::EN::Recipe_Sliced_Pork = "Sliced Pork",
3406694220::CN::Recipe_Sliced_Pork = "切猪肉",
3406694220::EN::Recipe_Sliced_Sugar_Beets = "======Original Text Missing====",
3406694220::CN::Recipe_Sliced_Sugar_Beets = "切片甜菜",
3406694220::EN::Recipe_Sliced_Sugar_Beets_[step1] = "Sliced Sugar Beets [step1]",
3406694220::CN::Recipe_Sliced_Sugar_Beets_[step1] = "切甜菜 [步骤一]",
3406694220::EN::Recipe_Tomato_Paste_Jar = "Tomato Paste Jar",
3406694220::CN::Recipe_Tomato_Paste_Jar = "制作罐装番茄酱",
3406694220::EN::Recipe_Vinegar_Base = "Vinegar Base",
3406694220::CN::Recipe_Vinegar_Base = "制作醋基",
3406694220::EN::UI_CraftCat_Food = "Food",
3406694220::CN::UI_CraftCat_Food = "食物",


------ 3407793320 :: [B42] Bag Upgrade Ultra ------

3407793320::EN::ItemName_BagUpgradeUltra.ALICEpackUltra = "Military Backpack Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.ALICEpackUltra = "军用背包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.ALICEpack_CamoUltra = "Military Backpack Camo Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.ALICEpack_CamoUltra = "军用背包 (迷彩, 超级)",
3407793320::EN::ItemName_BagUpgradeUltra.ALICEpack_DesertCamoUltra = "Military Backpack Desert Camo Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.ALICEpack_DesertCamoUltra = "军用背包 (沙漠迷彩, 超级)",
3407793320::EN::ItemName_BagUpgradeUltra.BagUpgradeUltra.SchoolbagUltra = "======Original Text Missing====",
3407793320::CN::ItemName_BagUpgradeUltra.BagUpgradeUltra.SchoolbagUltra = "书包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.BigHikingBagUltra = "Hiking Backpack - Large Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.BigHikingBagUltra = "大型登山包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.BigHikingBagUltra_Travel = "Large Hiking Backpack with Travel Patches Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.BigHikingBagUltra_Travel = "带旅行贴的大型登山包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.DuffelUltra = "Duffel Bag Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.DuffelUltra = "行李袋 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.FannyPackBackUltra = "Fanny Pack - Back Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.FannyPackBackUltra = "腰包 (后置, 超级)",
3407793320::EN::ItemName_BagUpgradeUltra.FannyPackFrontUltra = "Fanny Pack - Front Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.FannyPackFrontUltra = "腰包 (前置, 超级)",
3407793320::EN::ItemName_BagUpgradeUltra.FirstAidKitUltra = "First Aid Kit Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.FirstAidKitUltra = "急救包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.GolfBag_MeleeUltra = "======Original Text Missing====",
3407793320::CN::ItemName_BagUpgradeUltra.GolfBag_MeleeUltra = "高尔夫包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.HikingBagUltra = "Hiking Backpack Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.HikingBagUltra = "登山包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.HydrationBackpackUltra = "Hydration Backpack Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.HydrationBackpackUltra = "水袋背包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.HydrationBackpackUltra_Camo = "Hydration Backpack Camo Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.HydrationBackpackUltra_Camo = "水袋背包 (迷彩, 超级)",
3407793320::EN::ItemName_BagUpgradeUltra.MedicalUltra = "Duffel Bag Medical Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.MedicalUltra = "医疗行李袋 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.MilitaryUltra = "Duffel Bag Military Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.MilitaryUltra = "军用行李袋 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.PoliceUltra = "Duffel Bag Police Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.PoliceUltra = "警用行李袋 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.SWATUltra = "Duffel Bag SWAT Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.SWATUltra = "特警行李袋 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.SatchelUltra = "Satchel Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.SatchelUltra = "单肩包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.Satchel_FishingUltra = "Satchel Ultra Fishing",
3407793320::CN::ItemName_BagUpgradeUltra.Satchel_FishingUltra = "钓鱼单肩包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.Satchel_MedicalUltra = "Satchel Ultra Medical",
3407793320::CN::ItemName_BagUpgradeUltra.Satchel_MedicalUltra = "医疗单肩包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.Satchel_MilitaryUltra = "Satchel Ultra Military",
3407793320::CN::ItemName_BagUpgradeUltra.Satchel_MilitaryUltra = "军用单肩包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.SchoolbagUltra = "School Bag",
3407793320::CN::ItemName_BagUpgradeUltra.SchoolbagUltra = "书包 (超级)",
3407793320::EN::ItemName_BagUpgradeUltra.SheriffUltra = "Duffel Bag Sheriff Ultra",
3407793320::CN::ItemName_BagUpgradeUltra.SheriffUltra = "警长行李袋 (超级)",
3407793320::EN::ItemName_ExtraCraft.SheetSlingBagUltra = "Fabric Sling Bag Ultra",
3407793320::CN::ItemName_ExtraCraft.SheetSlingBagUltra = "布制斜挎包 (超级)",
3407793320::EN::Recipe_ALICEpackDowngradeUltra = "Military Backpack Downgrade Ultra",
3407793320::CN::Recipe_ALICEpackDowngradeUltra = "降级军用背包 (超级)",
3407793320::EN::Recipe_ALICEpackUpgradeUltra = "Military Backpack Upgrade Ultra",
3407793320::CN::Recipe_ALICEpackUpgradeUltra = "升级军用背包 (超级)",
3407793320::EN::Recipe_DuffelDowngradeUltra = "Duffel Bag Downgrade Ultra",
3407793320::CN::Recipe_DuffelDowngradeUltra = "降级行李袋 (超级)",
3407793320::EN::Recipe_DuffelUpgradeUltra = "Duffel Bag Upgrade Ultra",
3407793320::CN::Recipe_DuffelUpgradeUltra = "升级行李袋 (超级)",
3407793320::EN::Recipe_FannyPackDowngradeUltra = "Fanny Pack Downgrade Ultra",
3407793320::CN::Recipe_FannyPackDowngradeUltra = "降级腰包 (超级)",
3407793320::EN::Recipe_FannyPackUpgradeUltra = "Fanny Pack Upgrade Ultra",
3407793320::CN::Recipe_FannyPackUpgradeUltra = "升级腰包 (超级)",
3407793320::EN::Recipe_HikingBagDowngradeUltra = "Hiking Backpack Downgrade Ultra",
3407793320::CN::Recipe_HikingBagDowngradeUltra = "降级登山包 (超级)",
3407793320::EN::Recipe_HikingBagUpgradeUltra = "Hiking Backpack Upgrade Ultra",
3407793320::CN::Recipe_HikingBagUpgradeUltra = "升级登山包 (超级)",
3407793320::EN::Recipe_HydrationBackpackDowngradeUltra = "Hydration Backpack Downgrade Ultra",
3407793320::CN::Recipe_HydrationBackpackDowngradeUltra = "降级水袋背包 (超级)",
3407793320::EN::Recipe_HydrationBackpackUpgradeUltra = "Hydration Backpack Upgrade Ultra",
3407793320::CN::Recipe_HydrationBackpackUpgradeUltra = "升级水袋背包 (超级)",
3407793320::EN::Recipe_MakeSheetSlingBagUltra = "Craft Sheet Sling Bag Ultra",
3407793320::CN::Recipe_MakeSheetSlingBagUltra = "制作布制斜挎包 (超级)",
3407793320::EN::Recipe_SatchelDowngradeUltra = "Satchel Downgrade Ultra",
3407793320::CN::Recipe_SatchelDowngradeUltra = "降级单肩包 (超级)",
3407793320::EN::Recipe_SatchelUpgradeUltra = "Satchel Upgrade Ultra",
3407793320::CN::Recipe_SatchelUpgradeUltra = "升级单肩包 (超级)",
3407793320::EN::Recipe_SchoolbagDowngradeUltra = "Schoolbag Downgrade Ultra",
3407793320::CN::Recipe_SchoolbagDowngradeUltra = "降级书包 (超级)",
3407793320::EN::Recipe_SchoolbagUpgradeUltra = "Schoolbag Upgrade Ultra",
3407793320::CN::Recipe_SchoolbagUpgradeUltra = "升级书包 (超级)",
3407793320::EN::UI_CraftCat_BagUpgrades Ultra = "BagUpgrades Ultra",
3407793320::CN::UI_CraftCat_BagUpgrades Ultra = "背包升级 (超级)",


------ 3569050120 :: [B42]Kill Cell - Armory ------

3569050120::EN::ContextMenu_ADD_Battery_To_Laser = "Add Battery to Laser",
3569050120::CN::ContextMenu_ADD_Battery_To_Laser = "为激光模块安装电池",
3569050120::EN::ContextMenu_ADD_Battery_To_Light = "Add Battery to Light",
3569050120::CN::ContextMenu_ADD_Battery_To_Light = "为战术手电安装电池",
3569050120::EN::ContextMenu_Remove_Battery_To_Laser = "Remove Battery from Laser",
3569050120::CN::ContextMenu_Remove_Battery_To_Laser = "取下激光模块的电池",
3569050120::EN::ContextMenu_Remove_Battery_To_Light = "Remove Battery from Light",
3569050120::CN::ContextMenu_Remove_Battery_To_Light = "取下战术手电的电池",
3569050120::EN::IGUI_ItemCat_L_Scope = "Weapon Accessories - Left Sight",
3569050120::CN::IGUI_ItemCat_L_Scope = "武器配件-左侧瞄具",
3569050120::EN::IGUI_ItemCat_R_Scope = "Weapon Accessories - Right Sight",
3569050120::CN::IGUI_ItemCat_R_Scope = "武器配件-右侧瞄具",
3569050120::EN::IGUI_biggun_bulletamount = "Ammunition Quantity:",
3569050120::CN::IGUI_biggun_bulletamount = "弹药数量:",
3569050120::EN::IGUI_biggun_bullets = "Ammunition Type:",
3569050120::CN::IGUI_biggun_bullets = "弹药类型:",
3569050120::EN::ItemName_Base.556Clip = ".556 Magazine",
3569050120::CN::ItemName_Base.556Clip = ".556弹匣",
3569050120::EN::ItemName_Base.556Drum_100rnd = "Drum mag 556x45 100round",
3569050120::CN::ItemName_Base.556Drum_100rnd = "5.56x45 100发弹鼓",
3569050120::EN::ItemName_Base.556Drum_60rnd = "Drum mag 556x45 60round",
3569050120::CN::ItemName_Base.556Drum_60rnd = "5.56x45 60发弹鼓",
3569050120::EN::ItemName_Base.Backpack_big_camo = "Big Camo Backpack",
3569050120::CN::ItemName_Base.Backpack_big_camo = "大型迷彩背包",
3569050120::EN::ItemName_Base.Backpack_cryest = "Cryest Backpack",
3569050120::CN::ItemName_Base.Backpack_cryest = "精准战术背包",
3569050120::EN::ItemName_Base.Backpack_delta = "Delta Backpack",
3569050120::CN::ItemName_Base.Backpack_delta = "特遣队战术背包",
3569050120::EN::ItemName_Base.Backpack_pilot = "Pilot Backpack",
3569050120::CN::ItemName_Base.Backpack_pilot = "飞行员突击包",
3569050120::EN::ItemName_Base.HK416_Vanguard_black = "HK416 Vanguard black URGI 11.5",
3569050120::CN::ItemName_Base.HK416_Vanguard_black = "HK416先锋URGI 11.5 (黑)",
3569050120::EN::ItemName_Base.HK416_Vanguard_black_tan = "HK416 Vanguard URGI 11.5",
3569050120::CN::ItemName_Base.HK416_Vanguard_black_tan = "HK416先锋URGI 11.5",
3569050120::EN::ItemName_Base.HK416_Vanguard_tan = "HK416 Vanguard URGI 11.5",
3569050120::CN::ItemName_Base.HK416_Vanguard_tan = "HK416先锋URGI 11.5",
3569050120::EN::ItemName_Base.HK416_tanonized_1 = "HK416 Tanonized v1",
3569050120::CN::ItemName_Base.HK416_tanonized_1 = "HK416v1 (阳极氧化沙色)",
3569050120::EN::ItemName_Base.HK416_tanonized_2 = "HK416 Tanonized v2",
3569050120::CN::ItemName_Base.HK416_tanonized_2 = "HK416v2 (阳极氧化沙色)",
3569050120::EN::ItemName_Base.KS_1 = "KS-1",
3569050120::CN::ItemName_Base.KS_1 = "KS-1",
3569050120::EN::ItemName_Base.M4A1 = "M4 URGI 11.5",
3569050120::CN::ItemName_Base.M4A1 = "M4 URGI 11.5",
3569050120::EN::ItemName_Base.M4A1_black = "M4 black URGI 11.5",
3569050120::CN::ItemName_Base.M4A1_black = "M4 URGI 11.5 (黑)",
3569050120::EN::ItemName_Base.M4A1_tan = "M4 tan URGI 11.5",
3569050120::CN::ItemName_Base.M4A1_tan = "M4 URGI 11.5 (沙色)",
3569050120::EN::ItemName_Base.M4_14_5 = "M4 URGI 14.5",
3569050120::CN::ItemName_Base.M4_14_5 = "M4 URGI 14.5",
3569050120::EN::ItemName_Base.MCX = "Sig MCX",
3569050120::CN::ItemName_Base.MCX = "西格MCX",
3569050120::EN::ItemName_Base.Maw_c1_BEAM = "Maw_c1_BEAM",
3569050120::CN::ItemName_Base.Maw_c1_BEAM = "MAWL-C1+激光模块",
3569050120::EN::ItemName_Base.Pistol_1 = "Glock 19",
3569050120::CN::ItemName_Base.Pistol_1 = "格洛克19",
3569050120::EN::ItemName_Base.Pistol_11 = "Sig M17 Tan",
3569050120::CN::ItemName_Base.Pistol_11 = "西格M17 (沙色)",
3569050120::EN::ItemName_Base.Pistol_13 = "Sig M17 Black",
3569050120::CN::ItemName_Base.Pistol_13 = "西格M17 (黑)",
3569050120::EN::ItemName_Base.Pistol_2 = "FN509",
3569050120::CN::ItemName_Base.Pistol_2 = "FN509",
3569050120::EN::ItemName_Base.Pistol_3 = "Staccato P",
3569050120::CN::ItemName_Base.Pistol_3 = "斯塔卡托P",
3569050120::EN::ItemName_Base.Pistol_4 = "Sig P320 Spectre Comp Blackout",
3569050120::CN::ItemName_Base.Pistol_4 = "西格P320 Spectre Comp (黑)",
3569050120::EN::ItemName_Base.Pistol_5 = "Staccato P2",
3569050120::CN::ItemName_Base.Pistol_5 = "斯塔卡托P2",
3569050120::EN::ItemName_Base.Pistol_6 = "Flux RAIDER x M17 Tan",
3569050120::CN::ItemName_Base.Pistol_6 = "西格M17突袭者卡宾枪套件 (沙色)",
3569050120::EN::ItemName_Base.Pistol_9 = "Flux RAIDER x M17 Black",
3569050120::CN::ItemName_Base.Pistol_9 = "西格M17突袭者卡宾枪套件 (黑)",
3569050120::EN::ItemName_Base.SR16 = "SR16",
3569050120::CN::ItemName_Base.SR16 = "SR16",
3569050120::EN::ItemName_Base.Sig_MCX_LVAW = "Sig MCX LVAW Tan",
3569050120::CN::ItemName_Base.Sig_MCX_LVAW = "西格MCX LVAW (沙色)",
3569050120::EN::ItemName_Base.Sig_MCX_LVAW_black = "Sig MCX LVAW Black",
3569050120::CN::ItemName_Base.Sig_MCX_LVAW_black = "西格MCX LVAW (黑)",
3569050120::EN::ItemName_Base.Sig_MCX_black = "Sig MCX CSAW Black",
3569050120::CN::ItemName_Base.Sig_MCX_black = "西格MCX CSAW (黑)",
3569050120::EN::ItemName_Base.Sig_MCX_tan = "Sig MCX CSAW Tan",
3569050120::CN::ItemName_Base.Sig_MCX_tan = "西格 MCX CSAW (沙色)",
3569050120::EN::ItemName_Base.Tac_Helmet_Black = "Tactical Helmet - Black",
3569050120::CN::ItemName_Base.Tac_Helmet_Black = "黑色战术头盔",
3569050120::EN::ItemName_Base.Vest_Camo = "Bulletproof Vest - Camo",
3569050120::CN::ItemName_Base.Vest_Camo = "迷彩防弹背心",
3569050120::EN::ItemName_Base.Vest_assault = "Bulletproof Vest - Assault",
3569050120::CN::ItemName_Base.Vest_assault = "突击防弹背心",
3569050120::EN::ItemName_Base.Vest_assault_2 = "Bulletproof Vest - Assault v2",
3569050120::CN::ItemName_Base.Vest_assault_2 = "突击防弹背心v2",
3569050120::EN::ItemName_Base.Vest_assault_3 = "Bulletproof Vest - Assault v3",
3569050120::CN::ItemName_Base.Vest_assault_3 = "突击防弹背心v3",
3569050120::EN::ItemName_Base.Vest_light = "Bulletproof Vest - Light",
3569050120::CN::ItemName_Base.Vest_light = "轻型防弹背心",
3569050120::EN::ItemName_Base.Vest_medic = "Bulletproof Vest - Medic",
3569050120::CN::ItemName_Base.Vest_medic = "医疗防弹背心",
3569050120::EN::ItemName_Base.Vest_police_v1 = "Bulletproof Vest - Police v1",
3569050120::CN::ItemName_Base.Vest_police_v1 = "警用防弹背心v1",
3569050120::EN::ItemName_Base.Vest_police_v2 = "Bulletproof Vest - Police v2",
3569050120::CN::ItemName_Base.Vest_police_v2 = "警用防弹背心v2",
3569050120::EN::ItemName_Base.peq15_black_BEAM = "peq15_black_BEAM",
3569050120::CN::ItemName_Base.peq15_black_BEAM = "PEQ-15激光模块 (黑)",
3569050120::EN::ItemName_Base.peq15_tan_BEAM = "peq15_tan_BEAM",
3569050120::CN::ItemName_Base.peq15_tan_BEAM = "PEQ-15激光模块 (沙色)",
3569050120::EN::ItemName_Base.peq_BEAM = "peq_BEAM",
3569050120::CN::ItemName_Base.peq_BEAM = "PEQ-15激光模块",
3569050120::EN::ItemName_Base.x400_black_BEAM = "x400_black_BEAM",
3569050120::CN::ItemName_Base.x400_black_BEAM = "X400战术手电激光模块 (黑)",
3569050120::EN::ItemName_Base.xc2_BEAM = "xc2_BEAM",
3569050120::CN::ItemName_Base.xc2_BEAM = "XC2微型战术手电激光模块",
3569050120::EN::ItemName_Gunpart.Aimpoint_laser = "Aimpoint Laser Scope",
3569050120::CN::ItemName_Gunpart.Aimpoint_laser = "Aimpoint激光瞄准镜",
3569050120::EN::ItemName_Gunpart.AngleGrip = "Angle Grip",
3569050120::CN::ItemName_Gunpart.AngleGrip = "斜角握把",
